256	165	0.0569988533	203	0.0624223708	209	0.0647753909	369	0.0654534949	472	0.0681265417	310	0.0708211721	687	0.0710028699	39	0.0720362175	36	0.0729092049	23123	0.0734324680
257	22712	0.0294253077	22853	0.0324586220	22955	0.0356090561	22645	0.0394391572	22749	0.0402800400	22868	0.0403203583	22784	0.0405017319	22891	0.0411383115	22657	0.0417451961	22628	0.0417709756
258	22855	0.0299039549	22768	0.0369453226	22751	0.0434083938	23022	0.0435774038	22724	0.0447207811	22933	0.0463943551	22848	0.0472774799	22709	0.0481921546	22939	0.0485600854	22886	0.0487666023
259	17737	0.0125253091	17750	0.0134201835	17777	0.0197651903	17614	0.0216718008	17745	0.0225956531	17798	0.0231799473	17632	0.0236735563	17701	0.0250889977	17568	0.0257589020	17717	0.0259637599
260	22798	0.0133934814	22806	0.0141100132	22772	0.0151562593	22765	0.0163209095	22676	0.0163329130	22679	0.0176299028	22758	0.0180816802	22739	0.0182151396	22878	0.0195442447	22856	0.0195775472
261	23247	0.0097004510	17390	0.0155522315	23208	0.0178436987	23288	0.0181843713	22990	0.0182062042	23294	0.0212908052	23224	0.0238083978	23289	0.0282691193	23083	0.0282775817	23292	0.0282796697
262	22518	0.0264966088	22534	0.0304413276	22490	0.0333647357	22510	0.0351034987	22497	0.0355287510	22339	0.0363155207	22546	0.0366436651	22604	0.0366719652	22636	0.0375657350	22431	0.0412697940
263	23419	0.0109025059	13	0.0139265228	9	0.0158281912	23136	0.0165154500	23393	0.0166657557	23491	0.0184183168	12	0.0234334007	62	0.0240620422	23467	0.0246008914	23313	0.0260436700
264	17570	0.0073227245	17505	0.0115276292	17556	0.0150264980	17496	0.0159108442	17574	0.0168777719	17478	0.0171916124	17604	0.0180263652	17557	0.0198735395	17518	0.0205005959	17471	0.0210981979
265	14836	0.0143038295	17371	0.0206594695	14842	0.0227843724	14736	0.0242626880	17382	0.0244759944	14791	0.0252664661	14754	0.0273949613	14810	0.0277906794	17383	0.0313370051	14780	0.0320614158
266	354	0.0121276051	452	0.0138603561	378	0.0155538999	182	0.0161262200	504	0.0169788130	276	0.0201787741	283	0.0206942800	523	0.0223433376	515	0.0240814544	575	0.0248782982
267	23074	0.0123778350	22988	0.0152304687	23071	0.0157073470	23082	0.0199672263	22901	0.0244209443	23080	0.0255398724	23204	0.0264822451	23221	0.0281320841	23061	0.0286958863	23334	0.0301600127
268	124	0.0921696817	37	0.0950358128	23020	0.0977300785	63	0.0984412497	23104	0.0986920717	23073	0.0999918319	23118	0.1002509335	23142	0.1003200280	23045	0.1006103311	566	0.1014069593
269	23201	0.0099962636	17386	0.0151195772	22949	0.0181809371	23278	0.0232366295	22925	0.0237930471	22971	0.0262481819	17385	0.0265945008	22977	0.0275513846	23296	0.0277552068	14850	0.0283681267
270	149	0.0092726023	172	0.0119644702	117	0.0142614167	312	0.0221789561	253	0.0222099344	300	0.0299428525	17852	0.0322896465	218	0.0323447981	532	0.0333168534	17848	0.0338592146
271	22545	0.0471780660	22665	0.0543778576	22815	0.0559552945	22704	0.0562260961	22530	0.0562423161	22666	0.0565952549	22601	0.0570536316	22801	0.0585733703	22452	0.0592564233	22420	0.0607787184
272	299	0.0166581891	223	0.0193666339	38	0.0268681480	49	0.0269418884	343	0.0290295509	445	0.0292620749	23476	0.0303049944	191	0.0329531842	23511	0.0338881653	274	0.0359940463
273	22909	0.0238148762	22867	0.0238369124	22813	0.0330490392	22725	0.0381554620	22830	0.0407589175	22680	0.0421662500	22762	0.0434108796	22820	0.0434190123	22763	0.0446067214	22829	0.0454138798
274	17393	0.0111120692	23221	0.0177790057	22888	0.0216618354	23285	0.0228138681	23279	0.0239834055	23255	0.0258000612	23002	0.0265771124	23204	0.0268627574	17391	0.0276221114	22988	0.0307889845
275	22967	0.0872629610	23033	0.0885131593	23058	0.0916805089	23089	0.0927326158	22858	0.0942537996	22836	0.0957179453	4	0.0961262004	33	0.0964612627	23146	0.0964822297	23084	0.0968514580
276	23074	0.0196486301	26	0.0225945592	23071	0.0229152186	23082	0.0248155463	36	0.0267255933	23123	0.0291128963	23334	0.0304498512	23080	0.0312690423	23061	0.0335519062	22988	0.0368805578
277	22273	0.0069318215	22161	0.0117812444	22210	0.0132626252	22211	0.0176489724	22251	0.0184468232	23160	0.0222920503	22086	0.0226064845	22127	0.0230612461	22110	0.0244571227	22158	0.0245282708
278	22651	0.0552521400	22539	0.0576806193	22635	0.0577232580	22485	0.0580832314	22456	0.0597907069	22795	0.0605178496	22942	0.0616537488	22773	0.0620610116	22857	0.0621758962	22727	0.0628191878
279	23139	0.0348163454	28	0.0366872360	18	0.0384896732	115	0.0419450398	23135	0.0435159220	23091	0.0435456905	23057	0.0465846815	23097	0.0487095346	23021	0.0507931759	23010	0.0521854358
280	23082	0.0112149906	23080	0.0154382432	22988	0.0179345647	23074	0.0180812452	23221	0.0237980451	23071	0.0253221232	23040	0.0269878938	23204	0.0280189494	17393	0.0298647524	23002	0.0299792490
281	17467	0.0131410767	17644	0.0143240481	17424	0.0190064179	23166	0.0197191459	17510	0.0204777688	17583	0.0209078862	17458	0.0212130177	23230	0.0217250902	23269	0.0219960868	17461	0.0223302660
282	23290	0.0141358870	17713	0.0266721793	23178	0.0297302593	23184	0.0310767066	17618	0.0311497772	23375	0.0316957409	17529	0.0327469597	23385	0.0352823046	17380	0.0360249476	23270	0.0362048362
283	165	0.0468326560	209	0.0490532001	203	0.0545654338	472	0.0573222209	36	0.0598149670	23123	0.0631798782	39	0.0656099671	26	0.0675236094	186	0.0676109353	293	0.0698551975
284	23040	0.0633642111	22926	0.0658132265	22963	0.0658210499	22906	0.0721406512	23080	0.0722714859	23128	0.0736906141	23071	0.0739722405	26	0.0758637159	23016	0.0767543286	22785	0.0795626961
285	23033	0.0765078468	22967	0.0766643721	23058	0.0796567958	23089	0.0807444499	4	0.0828647977	23146	0.0837221250	33	0.0838728870	23132	0.0843523312	22998	0.0851309801	22858	0.0853350793
286	356	0.0170769197	421	0.0174184801	481	0.0217532114	708	0.0266258162	293	0.0271099284	603	0.0274263424	461	0.0294796077	377	0.0296728284	317	0.0297924133	273	0.0301113307
287	14201	0.0117294734	21836	0.0149814292	18024	0.0151589212	21882	0.0153685631	14150	0.0183251473	21915	0.0204963182	21838	0.0211623799	18096	0.0227194913	21816	0.0231242674	21874	0.0231308640
288	1	0.0150236304	23497	0.0172208472	23436	0.0175018963	23482	0.0210076923	23469	0.0231972366	23371	0.0240153933	23370	0.0251650625	63	0.0251882218	37	0.0260712492	23142	0.0264690866
289	23018	0.0683345532	23140	0.0707560050	23030	0.0709295773	22996	0.0714986032	22975	0.0723677001	23023	0.0738488007	23069	0.0743900452	23117	0.0753915780	23123	0.0762736973	98	0.0763134667
290	22847	0.0098870298	22862	0.0113259547	22782	0.0115548440	22894	0.0138084161	22840	0.0142391555	22783	0.0161535890	22900	0.0170945191	22827	0.0174551314	22854	0.0178804332	22693	0.0180746928
291	14169	0.0110196186	14191	0.0208276136	14154	0.0218522757	21866	0.0230578500	21917	0.0232620507	14188	0.0250760154	21867	0.0259086145	21910	0.0280487360	21840	0.0281836186	14113	0.0288321280
292	22981	0.0204562007	23108	0.0205225364	23099	0.0214475928	22943	0.0229748041	23076	0.0235298584	22952	0.0256651226	22900	0.0273781733	22980	0.0292678473	22894	0.0314438845	22935	0.0343085317
293	14823	0.0207979106	14767	0.0231291133	14750	0.0232374011	14770	0.0244397298	14850	0.0245289889	14763	0.0254311168	14777	0.0260227133	23158	0.0291526363	17421	0.0293416403	14727	0.0293732422
294	130	0.0179809048	200	0.0215262536	23483	0.0224964126	25	0.0230115890	167	0.0260832532	162	0.0285166891	22	0.0295098886	83	0.0309828902	23455	0.0314466764	97	0.0314888083
295	22481	0.0405268678	22579	0.0454087975	22580	0.0460637928	22536	0.0475452297	22398	0.0484596114	22659	0.0488895128	22678	0.0512463009	22650	0.0512625660	22435	0.0530750627	22623	0.0532605665
296	15684	0.0084683859	15691	0.0183810817	17846	0.0231594934	15482	0.0235578747	227	0.0236068065	15637	0.0246040404	89	0.0250399122	15815	0.0266089765	199	0.0295613773	17819	0.0304579998
297	22955	0.0405175742	23045	0.0421119277	23105	0.0431812177	22953	0.0487483523	23055	0.0500269728	22891	0.0511189140	23081	0.0515313755	22899	0.0529566802	22853	0.0534710654	23142	0.0543635315
298	22469	0.0131466747	22550	0.0133649512	22461	0.0135583719	22392	0.0138512132	22528	0.0140023024	22446	0.0140684651	22426	0.0143190397	22478	0.0143742042	22393	0.0152494233	22506	0.0174891303
299	22623	0.0239660570	22579	0.0297458390	22695	0.0299520558	22650	0.0306002243	22571	0.0316427554	22678	0.0326417468	22543	0.0338678881	22577	0.0348958531	22800	0.0353371216	22481	0.0361857399
300	23009	0.0394871860	22920	0.0429654119	23029	0.0431615237	22777	0.0451749472	22989	0.0460846027	22992	0.0478846717	22810	0.0509520692	22909	0.0510409818	23060	0.0519247231	22774	0.0532672688
301	22993	0.0193868988	22961	0.0300322694	22985	0.0315727455	22877	0.0340439440	22940	0.0366529176	22856	0.0371925909	23027	0.0400642127	22941	0.0402712637	22902	0.0408642715	23047	0.0422412757
302	23164	0.0048372470	14817	0.0194457890	23171	0.0224407380	23220	0.0240817593	23162	0.0245345676	14821	0.0256619847	14806	0.0263753675	17381	0.0275450457	23168	0.0276152670	23257	0.0287424068
303	14781	0.0221831910	14751	0.0246530837	17365	0.0261577626	17367	0.0277618881	14749	0.0289354759	14704	0.0293044720	14815	0.0311893257	14764	0.0332734665	14723	0.0340051796	14819	0.0343288514
304	22623	0.0420499846	22579	0.0431717809	22481	0.0443059865	22650	0.0461738936	22678	0.0470706786	22695	0.0480253992	22571	0.0481683226	22398	0.0482562146	22543	0.0491311482	22580	0.0500735794
305	192	0.0065912498	198	0.0087906347	151	0.0100846090	225	0.0120804539	201	0.0164310233	387	0.0199080638	251	0.0234706224	409	0.0237579509	346	0.0249348225	126	0.0267575368
306	17332	0.0223295627	17319	0.0282814757	22640	0.0283649338	17350	0.0286253920	22682	0.0304131388	22592	0.0339425379	22849	0.0342456235	22544	0.0342772172	14798	0.0349137689	22817	0.0349216762
307	374	0.0034472951	275	0.0113761856	313	0.0116662283	490	0.0145725489	492	0.0325961643	440	0.0332456911	529	0.0347361371	143	0.0351251484	379	0.0354562900	401	0.0356099321
308	23056	0.0040132722	23058	0.0085792120	23089	0.0150506728	22991	0.0151017548	22977	0.0182114015	23132	0.0189690356	22950	0.0205848146	22957	0.0208092738	23033	0.0209404220	4	0.0218297246
309	22573	0.0160820652	22564	0.0211479896	22584	0.0229524306	22502	0.0234493530	22680	0.0243800727	22493	0.0276779987	22521	0.0280404651	22516	0.0285929969	22548	0.0289964347	22514	0.0291517038
310	22909	0.0102034280	22867	0.0124718268	22813	0.0204897474	22830	0.0255294628	22885	0.0291701912	22865	0.0296253850	22829	0.0297061661	22763	0.0305393662	22820	0.0322317371	22725	0.0322331988
311	222	0.0152774493	289	0.0167976470	410	0.0208497804	302	0.0241212915	15779	0.0245629431	441	0.0245851921	241	0.0261399796	528	0.0293854119	15672	0.0298235347	510	0.0302809268
312	22430	0.0189143105	22401	0.0203704036	22404	0.0219793707	22357	0.0231587582	22287	0.0258147638	22350	0.0269062034	22385	0.0271603199	22523	0.0271755194	22376	0.0273067401	22467	0.0274330460
313	22664	0.0193395427	22614	0.0209948179	22681	0.0231830623	22532	0.0274698738	22439	0.0293665132	22755	0.0307499539	22533	0.0315247644	22568	0.0317578633	22692	0.0317662996	22629	0.0348026784
314	22931	0.0071391058	22905	0.0127891786	22977	0.0132858532	22914	0.0134304231	22950	0.0142815394	23033	0.0162355312	22896	0.0164679989	22957	0.0207798807	22851	0.0211362884	22945	0.0219803420
315	17289	0.0187285372	14713	0.0207904010	17302	0.0227649800	17281	0.0231998899	14717	0.0245841457	17296	0.0248901857	14711	0.0249047456	14668	0.0249574930	14687	0.0251754186	14689	0.0260940991
316	23128	0.0895548854	23040	0.0899073600	26	0.0907592453	22963	0.0909805894	52	0.0931439002	22926	0.0941320545	23124	0.0948699122	23080	0.0959276313	45	0.0963068993	22936	0.0972611179
317	22926	0.0433634313	22963	0.0464807089	22906	0.0480819567	22936	0.0530287713	22904	0.0545613369	22845	0.0555660620	22844	0.0564321473	22797	0.0570623496	22767	0.0578635531	22807	0.0587312246
318	22997	0.0194814408	23097	0.0233322178	23063	0.0274419325	23010	0.0303626045	23139	0.0307863466	22929	0.0312524519	22958	0.0314000010	22942	0.0314359980	23087	0.0354600116	28	0.0371464150
319	210	0.0256554664	534	0.0295588645	83	0.0340155103	250	0.0363599814	33	0.0391024610	446	0.0411443814	200	0.0416185075	238	0.0442638616	47	0.0453209153	29	0.0457872114
320	14660	0.0161313725	14703	0.0163645391	14651	0.0176650898	14206	0.0184167291	14652	0.0213814676	14144	0.0231570795	14642	0.0252520779	14175	0.0261300941	21855	0.0263220694	21223	0.0299338817
321	22863	0.0134665877	22968	0.0163658252	23012	0.0195871931	22916	0.0230126580	22825	0.0275605647	22809	0.0286827733	22887	0.0293659765	22917	0.0295554961	22883	0.0296393221	22811	0.0301138348
322	14824	0.0170885990	14845	0.0191703146	23154	0.0258145903	14848	0.0259669620	14790	0.0270734433	14775	0.0276598836	14801	0.0285216345	17445	0.0291400183	14776	0.0308530633	17394	0.0328206832
323	23009	0.0302653731	23108	0.0340300158	22952	0.0385839719	22920	0.0405622223	23099	0.0411164056	22989	0.0427524874	23049	0.0430008941	23053	0.0430320498	23076	0.0430654340	22992	0.0461927865
324	190	0.0235303060	490	0.0255902882	275	0.0259711133	440	0.0297697149	374	0.0298507459	313	0.0375882370	681	0.0400037854	595	0.0424941686	492	0.0446272492	133	0.0485545760
325	17669	0.0144497832	17627	0.0151993759	17648	0.0167459347	17657	0.0168723312	14969	0.0195859434	17589	0.0197044664	17747	0.0206116049	17800	0.0216689851	17642	0.0219590528	17640	0.0222182610
326	17447	0.0093848243	22207	0.0145450178	22186	0.0162628579	17513	0.0176360850	22266	0.0185227880	17468	0.0188789843	17426	0.0189621918	17450	0.0191983982	22162	0.0197431707	22214	0.0212875833
327	14833	0.0043046146	14819	0.0124740745	14807	0.0155417691	17367	0.0167104034	17365	0.0172234606	14781	0.0225849055	23165	0.0237809375	23204	0.0255178293	23152	0.0277970773	23221	0.0287149176
328	17673	0.0118390631	14918	0.0137201053	17534	0.0149442644	17468	0.0179291027	17450	0.0180749556	17577	0.0218546079	17623	0.0219827673	17593	0.0246993076	17696	0.0250388085	17597	0.0251868417
329	15797	0.0183625765	267	0.0270829228	15574	0.0273975121	244	0.0297432269	254	0.0330495472	15827	0.0334550297	259	0.0346067486	269	0.0353685965	464	0.0360300971	256	0.0369425844
330	321	0.0175073717	296	0.0188044710	71	0.0214674446	226	0.0231816613	288	0.0238715706	332	0.0271154664	204	0.0272121786	23515	0.0278274480	330	0.0287258078	23509	0.0293138270
331	126	0.0141137717	23508	0.0145018947	23446	0.0162300575	23458	0.0175710722	23438	0.0192358776	91	0.0237244147	17858	0.0262062643	187	0.0262914322	23496	0.0270112457	23459	0.0276583797
332	22805	0.0077496294	22827	0.0112600601	22742	0.0149117655	22801	0.0166536389	22862	0.0168862924	22900	0.0197573482	22943	0.0200111759	22815	0.0224037645	22811	0.0230194587	22981	0.0231992480
333	22439	0.0127086964	22366	0.0140842415	22487	0.0157355475	22338	0.0198476480	22407	0.0235473428	22305	0.0243463224	22524	0.0247018269	22484	0.0285621859	22533	0.0285667746	22307	0.0307647529
334	17508	0.0108048169	17610	0.0110797983	17606	0.0137440846	17563	0.0147140879	17520	0.0168086983	17460	0.0169985449	17646	0.0171976188	17451	0.0183437377	17554	0.0212416128	17685	0.0230216228
335	15141	0.0110500710	17718	0.0135937426	17649	0.0140812421	17668	0.0142716788	15265	0.0193395254	15307	0.0200286401	14941	0.0200681248	17633	0.0213782533	17788	0.0233632317	17795	0.0252302186
336	22613	0.0220032960	22652	0.0227411493	22582	0.0232920298	22634	0.0233982478	22405	0.0263126005	22471	0.0267772618	22649	0.0281620043	22569	0.0283754675	22711	0.0287474918	22438	0.0288758453
337	21823	0.0051827566	14173	0.0165574882	14194	0.0209013127	14705	0.0214153114	21973	0.0277315723	14151	0.0297721123	14162	0.0321353898	14143	0.0322209397	14720	0.0374247885	21950	0.0379032089
338	22651	0.0274570688	22539	0.0301555729	22485	0.0311300606	22456	0.0332080515	22635	0.0365153397	22654	0.0376082402	22576	0.0388210990	22561	0.0400808456	22490	0.0406359777	22795	0.0410315373
339	23015	0.0722675406	23024	0.0756868409	23011	0.0784501558	23094	0.0825585347	23012	0.0837642041	22917	0.0840561780	22997	0.0877674124	22968	0.0878793428	23066	0.0880021613	22942	0.0888000640
340	14841	0.0080173297	14850	0.0226256496	14795	0.0237919677	22925	0.0245550636	22949	0.0289240526	17386	0.0298703230	23201	0.0301352325	22971	0.0313424413	14777	0.0320524631	22896	0.0335422507
341	111	0.0152826381	103	0.0169364184	23504	0.0209046180	270	0.0216570847	23494	0.0249246314	229	0.0255117076	23505	0.0255742276	121	0.0273465846	39	0.0279557768	310	0.0283392581
342	17860	0.0211352322	23450	0.0241746574	23493	0.0272482972	23510	0.0292678802	17729	0.0317789212	23391	0.0351313994	139	0.0354630372	15574	0.0357540059	17738	0.0360662999	182	0.0378217131
343	17320	0.0184692449	22412	0.0192941468	17311	0.0234804930	22314	0.0240134475	22437	0.0248851120	22419	0.0251177147	17340	0.0258192125	22373	0.0284112309	22354	0.0284885856	17292	0.0301074990
344	23040	0.0608942544	26	0.0617206979	23071	0.0627153442	23080	0.0641713851	23128	0.0659766798	23016	0.0678193368	23074	0.0703720456	22963	0.0710647571	22926	0.0720031883	52	0.0720252541
345	23022	0.0338172331	23044	0.0398118100	22855	0.0406985300	23032	0.0409225453	22871	0.0443632927	22886	0.0451537297	22933	0.0463921619	22892	0.0481558420	22959	0.0514858561	22788	0.0519564914
346	23084	0.0052257830	23089	0.0082874626	23115	0.0101489312	23131	0.0156367713	22986	0.0163103058	23058	0.0166166873	23056	0.0173589637	22991	0.0188690652	23130	0.0189330837	23003	0.0197375732
347	313	0.0196178180	374	0.0213681327	275	0.0249039083	190	0.0343848021	490	0.0361622870	143	0.0422344211	48	0.0434438646	133	0.0452300971	23147	0.0452860140	23441	0.0494024470
348	22952	0.0608197376	23108	0.0630842403	22981	0.0657048718	23009	0.0661733329	22920	0.0675952181	22900	0.0677186781	23099	0.0679572953	22943	0.0693018241	23076	0.0713039711	22815	0.0723508194
349	21880	0.0079890737	21856	0.0118706765	14196	0.0186298560	14681	0.0201657239	21868	0.0218622918	21843	0.0240462481	14171	0.0242736514	14682	0.0243798234	22011	0.0267474033	21907	0.0308137526
350	22658	0.0452279711	22808	0.0464763188	22735	0.0481798865	22794	0.0510628840	22737	0.0513655249	22552	0.0527652288	22866	0.0527931385	22822	0.0539528685	22656	0.0543211065	22583	0.0547627681
351	282	0.0100579943	372	0.0147029500	415	0.0162692449	395	0.0169615847	15859	0.0170469453	430	0.0210774638	304	0.0225952770	562	0.0238507101	281	0.0238511154	400	0.0262600575
352	17354	0.0190073338	17367	0.0205226408	17365	0.0216780948	17357	0.0231868972	17335	0.0257843389	22621	0.0259017161	22705	0.0282406400	17370	0.0288387471	22734	0.0293842585	14833	0.0311513680
353	23070	0.0086345455	11	0.0186646033	23054	0.0200475248	17	0.0222557230	23096	0.0223686094	22966	0.0228194002	14	0.0229529054	23005	0.0269596188	22984	0.0281590873	23046	0.0310564316
354	490	0.0065188014	374	0.0113103492	275	0.0115990501	313	0.0196533878	440	0.0261317682	492	0.0264699810	877	0.0352693967	190	0.0354272422	368	0.0359941539	143	0.0363686040
355	17658	0.0111865591	17665	0.0152996742	17592	0.0160858456	17626	0.0172507714	17613	0.0179471182	17554	0.0189065698	17646	0.0215131583	17761	0.0223112929	17514	0.0244975812	17790	0.0262219835
356	17832	0.0127174893	17856	0.0130239598	17732	0.0155525445	17813	0.0161461017	17716	0.0169558811	17697	0.0175705186	17757	0.0180967372	17706	0.0184382970	17793	0.0205244910	17789	0.0213557337
357	17374	0.0133735208	17376	0.0221242859	17356	0.0222510012	14849	0.0240824125	17343	0.0256364451	14801	0.0262004247	17348	0.0281798998	17346	0.0295982691	22779	0.0304159797	22791	0.0310070483
358	22725	0.0115464480	22867	0.0169858730	22653	0.0187945073	22813	0.0188760143	22680	0.0197880242	22762	0.0240935343	22909	0.0248538346	22687	0.0269422692	22763	0.0284548435	22584	0.0286873913
359	17520	0.0134716276	14908	0.0137612656	17451	0.0192150458	17508	0.0199726551	17462	0.0205424933	17685	0.0237429065	17430	0.0254877703	15001	0.0259464901	17610	0.0262656048	17646	0.0289329211
360	590	0.0083502943	611	0.0134906505	594	0.0180105223	417	0.0182826823	386	0.0195445547	484	0.0227153059	397	0.0231356075	405	0.0244501189	501	0.0248087561	292	0.0259057234
361	22701	0.0082264140	22708	0.0135868727	22677	0.0165276031	22655	0.0170624180	22704	0.0171323401	22801	0.0172334361	22601	0.0178845673	22665	0.0187414407	22594	0.0192302556	22811	0.0213951417
362	16753	0.0251226720	22479	0.0300577706	16691	0.0307492515	22362	0.0309164544	22427	0.0309873603	17326	0.0312813240	22407	0.0315866268	16701	0.0319277411	17285	0.0346735525	17333	0.0347673567
363	23196	0.0096905228	23223	0.0145329758	23217	0.0151259896	23193	0.0155238882	17561	0.0164075080	23241	0.0200926157	17409	0.0232790383	22260	0.0242646473	17565	0.0244613943	23218	0.0248121253
364	17571	0.0124979162	17687	0.0131962418	17542	0.0165765271	17683	0.0175405235	17684	0.0178385438	17580	0.0182293323	17741	0.0183175616	17735	0.0184124266	17650	0.0185302969	17526	0.0208603840
365	22794	0.0223254441	22658	0.0229169670	22696	0.0245655019	22822	0.0247056257	22583	0.0247179444	22731	0.0273239586	22552	0.0278276370	22866	0.0282365213	22808	0.0296000306	22598	0.0306907563
366	22674	0.0095284336	22659	0.0096398329	22642	0.0109447332	22580	0.0137779522	22512	0.0144340695	22673	0.0148563031	22632	0.0150545674	22536	0.0154602015	22721	0.0160653779	22724	0.0161319807
367	22507	0.0152650943	17321	0.0170607362	22556	0.0199062549	22670	0.0210718251	17343	0.0237170149	22494	0.0261895248	22566	0.0268620388	22638	0.0273185124	22722	0.0273610042	17306	0.0284711257
368	453	0.0164469527	449	0.0170145863	323	0.0213638057	450	0.0222440462	460	0.0233403183	268	0.0261666993	459	0.0291844807	830	0.0296988395	388	0.0318531732	731	0.0321595601
369	22522	0.0337840402	22425	0.0399418783	22712	0.0407775916	22610	0.0415020671	22629	0.0426506597	22535	0.0442416872	22645	0.0453578106	22474	0.0455271408	22477	0.0476893607	22480	0.0477166004
370	154	0.0179672828	65	0.0185749634	202	0.0227248239	353	0.0237714360	308	0.0252121721	23517	0.0275486491	23477	0.0285017010	128	0.0290836032	136	0.0291556765	23474	0.0292300630
371	15585	0.0160523600	54	0.0177949216	15687	0.0238836000	17800	0.0250944603	15674	0.0288337172	17784	0.0343328515	17751	0.0350791137	17747	0.0352656694	15494	0.0357179250	233	0.0361486306
372	22959	0.0506275370	22972	0.0507300821	22892	0.0572304183	22954	0.0580558649	22984	0.0595906097	22871	0.0605480334	22866	0.0618585976	22822	0.0623878283	22948	0.0626749914	23022	0.0642040336
373	22936	0.0256939623	23019	0.0298582236	22845	0.0327524828	22938	0.0346244174	23031	0.0362115880	22904	0.0369164487	22790	0.0399464778	22850	0.0411806683	22814	0.0424228147	22792	0.0445143526
374	63	0.0864986547	27	0.0913883432	37	0.0922286412	193	0.0926772072	237	0.0932786044	521	0.0946210625	176	0.0949206457	334	0.0952724449	124	0.0953769122	669	0.0959735575
375	32	0.0101065878	47	0.0132932636	23143	0.0161733261	19	0.0175105730	2	0.0184347273	23487	0.0236537921	23480	0.0276945443	23473	0.0283973602	23506	0.0287895546	23116	0.0292438710
376	23108	0.0710983054	23099	0.0760347082	62	0.0766907157	23076	0.0801905646	23009	0.0804127473	22952	0.0810491203	22981	0.0835360485	178	0.0847195446	141	0.0853724630	12	0.0853826023
377	14710	0.0149313499	14701	0.0149469284	14209	0.0150581531	14698	0.0218296703	14745	0.0243939058	14700	0.0253123726	14146	0.0259564982	14155	0.0261669154	14714	0.0263532523	14749	0.0263763258
378	174	0.0094571331	95	0.0145856766	61	0.0159856507	102	0.0246718827	106	0.0257719922	23432	0.0313832457	191	0.0327326753	73	0.0349524656	6	0.0352782582	59	0.0359705825
379	22134	0.0167636772	22161	0.0179818032	22158	0.0187389646	21954	0.0198015354	21959	0.0222514392	21964	0.0236035622	14732	0.0246949212	21991	0.0271175771	14752	0.0271746074	14757	0.0274401593
380	23022	0.0268800791	23044	0.0297806491	23032	0.0308207461	22871	0.0334511471	22892	0.0351167851	22959	0.0362765643	22984	0.0366261684	22886	0.0383124116	22954	0.0405922653	22972	0.0424965831
381	15565	0.0175357783	129	0.0189483704	17821	0.0231070962	135	0.0240584355	23457	0.0248211413	15688	0.0268283758	247	0.0270077006	104	0.0274252398	75	0.0277768794	23411	0.0293651679
382	112	0.0080663211	23522	0.0165313635	143	0.0177851799	66	0.0196999316	245	0.0269710117	133	0.0292014143	368	0.0305660388	23449	0.0317202745	379	0.0317923383	48	0.0339970659
383	14797	0.0186141001	14843	0.0212701077	23162	0.0227301778	17368	0.0239748160	14803	0.0241793334	17387	0.0262406498	14821	0.0278951396	14809	0.0282872887	14840	0.0300427053	23155	0.0306623684
384	417	0.0090577599	458	0.0116113155	294	0.0141832200	484	0.0144470381	501	0.0172578867	262	0.0198104231	280	0.0206627604	252	0.0220539357	232	0.0245499137	243	0.0279087682
385	21914	0.0104945021	22043	0.0158273139	21863	0.0167514713	21835	0.0172300935	22019	0.0190535739	22074	0.0199859443	22028	0.0208195480	21828	0.0218132342	14205	0.0218258426	22071	0.0236092108
386	21915	0.0144752634	14201	0.0159826042	21874	0.0169091420	21882	0.0179441378	21829	0.0193918892	21836	0.0208449402	21894	0.0209074054	18162	0.0217587042	18261	0.0218618305	20464	0.0225119105
387	23105	0.0061437834	23081	0.0079207647	27	0.0243063924	23134	0.0274599499	22932	0.0302779959	23331	0.0327351968	23077	0.0327892441	22983	0.0339593544	23055	0.0344223972	23103	0.0347934147
388	22017	0.0220194626	22020	0.0233877381	14778	0.0238362402	14792	0.0266098512	22242	0.0266217107	14744	0.0269238252	14747	0.0278505513	14754	0.0279363075	22280	0.0302767575	22042	0.0303710650
389	22297	0.0178637399	17312	0.0221475669	17299	0.0231716309	17316	0.0261011157	22442	0.0274754566	17337	0.0285084756	22291	0.0294222242	22493	0.0325825079	22514	0.0329475811	16742	0.0335853152
390	115	0.0182402164	28	0.0185606751	163	0.0242491027	100	0.0265854959	23139	0.0289180406	24	0.0345950901	23135	0.0349341042	18	0.0361070428	23097	0.0368810102	23087	0.0407697899
391	200	0.0180022639	238	0.0224793571	328	0.0234236541	385	0.0234915698	210	0.0238665693	130	0.0293760119	230	0.0296679111	446	0.0308350188	534	0.0332472153	697	0.0335263162
392	58	0.0415600176	10	0.0457607521	14	0.0471436631	17	0.0476118567	204	0.0496291189	11	0.0513597116	85	0.0515586150	80	0.0517165035	42	0.0526309970	226	0.0541706499
393	22942	0.0386189044	22773	0.0392134885	22795	0.0395524395	22727	0.0421652894	22834	0.0427762449	22651	0.0437314314	22857	0.0449229764	22654	0.0468200464	22997	0.0472606960	22819	0.0481621345
394	22962	0.0090461571	23023	0.0104924179	23001	0.0124738405	23013	0.0138259877	22934	0.0146532685	22911	0.0163677631	23069	0.0163901988	22870	0.0194761909	22927	0.0196809998	22921	0.0208987059
395	23333	0.0151064423	23050	0.0152095665	23319	0.0190006444	23197	0.0215796137	23334	0.0255341381	23174	0.0278056789	23059	0.0292910316	23061	0.0296535075	23209	0.0324255713	23006	0.0335933041
